# source=measured_disturbance_recovery_timeseries, provisional=false
trial_id,direction,t_s,pitch_deg,pitch_rate_deg_s,wheel_speed_rad_s,balance_enabled,protection_triggered
e2_backward_01,backward,0.720,0.55342,-0.6403,-7.4860,1,0
e2_backward_01,backward,0.740,0.52764,-0.7209,-7.2890,1,0
e2_backward_01,backward,0.760,0.90965,-1.3576,-7.0972,1,0
e2_backward_01,backward,0.780,0.80442,-1.3476,-6.9105,1,0
e2_backward_01,backward,0.800,0.93378,-1.8545,-6.7286,1,0
e2_backward_01,backward,0.820,1.03534,-1.4072,-6.5516,1,0
e2_backward_01,backward,0.840,0.82199,-0.0415,-6.3792,1,0
e2_backward_01,backward,0.860,0.91743,-0.4155,-6.2113,1,0
e2_backward_01,backward,0.880,0.49114,0.8444,-6.0479,1,0
e2_backward_01,backward,0.900,1.04930,-1.5069,-5.8887,1,0
e2_backward_01,backward,0.920,0.98148,-1.0309,-5.7338,1,0
e2_backward_01,backward,0.940,0.66273,-1.6224,-5.5829,1,0
e2_backward_01,backward,0.960,1.06892,-1.4573,-5.4360,1,0
e2_backward_01,backward,0.980,0.67170,-0.0971,-5.2929,1,0
e2_backward_01,backward,1.000,0.92121,-0.5507,-5.1536,1,0
e2_backward_01,backward,1.020,0.70798,-1.7137,-5.0180,1,0
e2_backward_01,backward,1.040,0.68436,-0.3974,-4.8860,1,0
e2_backward_01,backward,1.060,0.69055,-0.5885,-4.7574,1,0
e2_backward_01,backward,1.080,0.64574,0.7220,-4.6322,1,0
e2_backward_01,backward,1.100,0.73710,-1.0569,-4.5103,1,0
e2_backward_01,backward,1.120,0.83759,-1.5764,-4.3916,1,0
e2_backward_01,backward,1.140,0.72467,-0.2848,-4.2761,1,0
e2_backward_01,backward,1.160,0.74311,-0.0780,-4.1636,1,0
e2_backward_01,backward,1.180,0.44832,-0.7410,-4.0540,1,0
e2_backward_01,backward,1.200,0.44770,-0.3673,-3.9473,1,0
e2_backward_01,backward,1.220,0.35891,-0.8309,-3.8435,1,0
e2_backward_01,backward,1.240,0.38295,0.1271,-3.7423,1,0
e2_backward_01,backward,1.260,0.48497,-1.5412,-3.6438,1,0
e2_backward_01,backward,1.280,0.60705,-0.8844,-3.5480,1,0
e2_backward_01,backward,1.300,0.61739,-1.6562,-3.4546,1,0
e2_backward_01,backward,1.320,0.32659,0.4471,-3.3637,1,0
e2_backward_01,backward,1.340,0.36272,-0.7320,-3.2752,1,0
e2_backward_01,backward,1.360,0.34222,-0.0724,-3.1890,1,0
e2_backward_01,backward,1.380,0.31484,-0.6970,-3.1051,1,0
e2_backward_01,backward,1.400,0.21648,-0.4630,-3.0234,1,0
e2_backward_01,backward,1.420,0.20124,-0.4868,-2.9438,1,0
e2_backward_01,backward,1.440,0.19149,0.5457,-2.8663,1,0
e2_backward_01,backward,1.460,0.26825,-0.2088,-2.7909,1,0
e2_backward_01,backward,1.480,0.36645,-0.7890,-2.7175,1,0
e2_backward_01,backward,1.500,-0.00202,0.0748,-2.6460,1,0
e2_backward_01,backward,1.520,0.20535,-0.5595,-2.5763,1,0
e2_backward_01,backward,1.540,0.03080,-0.1271,-2.5085,1,0
e2_backward_01,backward,1.560,0.19202,-0.3026,-2.4425,1,0
e2_backward_01,backward,1.580,0.11752,0.3377,-2.3783,1,0
e2_backward_01,backward,1.600,0.15161,-0.0567,-2.3157,1,0
e2_backward_01,backward,1.620,0.01424,-0.3846,-2.2547,1,0
e2_backward_01,backward,1.640,0.16658,0.7862,-2.1954,1,0
e2_backward_01,backward,1.660,0.03614,-0.0683,-2.1376,1,0
e2_backward_01,backward,1.680,0.08295,0.3940,-2.0814,1,0
e2_backward_01,backward,1.700,-0.24167,0.9895,-2.0266,1,0
e2_backward_01,backward,1.720,-0.25992,0.1323,-1.9733,1,0
e2_backward_01,backward,1.740,0.18739,0.0215,-1.9214,1,0
e2_backward_01,backward,1.760,0.06608,0.4379,-1.8708,1,0
e2_backward_01,backward,1.780,-0.04671,0.7593,-1.8216,1,0
e2_backward_01,backward,1.800,0.08159,-0.2122,-1.7736,1,0
e2_backward_01,backward,1.820,0.06284,0.0375,-1.7270,1,0
e2_backward_01,backward,1.840,-0.03835,0.8885,-1.6815,1,0
e2_backward_01,backward,1.860,-0.24796,0.8461,-1.6373,1,0
e2_backward_01,backward,1.880,-0.08236,0.4490,-1.5942,1,0
e2_backward_01,backward,1.900,-0.22603,1.3116,-1.5522,1,0
e2_backward_01,backward,1.920,0.12510,0.0208,-1.5114,1,0
e2_backward_01,backward,1.940,-0.11943,0.2018,-1.4716,1,0
e2_backward_01,backward,1.960,0.06691,-0.8799,-1.4329,1,0
e2_backward_01,backward,1.980,-0.05701,1.1394,-1.3952,1,0
e2_backward_01,backward,2.000,-0.08176,1.2094,-1.3585,1,0
e2_backward_01,backward,2.020,-0.05311,-0.0210,-1.3227,1,0
e2_backward_01,backward,2.040,0.13573,0.1663,-1.2879,1,0
e2_backward_01,backward,2.060,-0.02579,-0.7675,-1.2540,1,0
e2_backward_01,backward,2.080,-0.21121,-0.2492,-1.2210,1,0
e2_backward_01,backward,2.100,-0.11947,-0.7632,-1.1889,1,0
e2_backward_01,backward,2.120,-0.21797,0.1242,-1.1576,1,0
e2_backward_01,backward,2.140,-0.15495,0.9819,-1.1272,1,0
e2_backward_01,backward,2.160,0.07432,0.2066,-1.0975,1,0
e2_backward_01,backward,2.180,0.02392,0.6070,-1.0686,1,0
e2_backward_01,backward,2.200,0.02106,0.8260,-1.0405,1,0
e2_backward_01,backward,2.220,-0.01536,0.9477,-1.0131,1,0
e2_backward_01,backward,2.240,-0.23256,-0.0318,-0.9865,1,0
e2_backward_01,backward,2.260,0.04806,0.5325,-0.9605,1,0
e2_backward_01,backward,2.280,-0.15744,1.2480,-0.9352,1,0
e2_backward_01,backward,2.300,-0.07839,0.4367,-0.9106,1,0
e2_backward_01,backward,2.320,-0.00457,-0.5176,-0.8867,1,0
e2_backward_01,backward,2.340,-0.09850,0.1667,-0.8633,1,0
e2_backward_01,backward,2.360,-0.04450,0.4257,-0.8406,1,0
e2_backward_01,backward,2.380,-0.12673,-0.1756,-0.8185,1,0
e2_backward_01,backward,2.400,0.06625,-0.8189,-0.7970,1,0
e2_backward_01,backward,2.420,0.03154,0.5332,-0.7760,1,0
e2_backward_01,backward,2.440,0.00879,-0.5401,-0.7556,1,0
e2_backward_01,backward,2.460,-0.11823,1.3112,-0.7357,1,0
e2_backward_01,backward,2.480,-0.05238,0.1902,-0.7163,1,0
e2_backward_01,backward,2.500,-0.17567,1.7010,-0.6975,1,0
e2_backward_01,backward,2.520,0.02557,-0.5836,-0.6791,1,0
e2_backward_01,backward,2.540,0.14792,0.2689,-0.6612,1,0
e2_backward_01,backward,2.560,0.13326,1.1667,-0.6438,1,0
e2_backward_01,backward,2.580,-0.05152,-0.6008,-0.6269,1,0
e2_backward_01,backward,2.600,0.04620,0.3532,-0.6104,1,0
e2_backward_01,backward,2.620,0.15443,-0.7470,-0.5943,1,0
e2_backward_01,backward,2.640,-0.08619,-0.0112,-0.5787,1,0
e2_backward_01,backward,2.660,-0.07444,-1.1446,-0.5635,1,0
e2_backward_01,backward,2.680,-0.05387,1.0294,-0.5486,1,0
e2_backward_01,backward,2.700,-0.00208,-0.1387,-0.5342,1,0
e2_backward_01,backward,2.720,0.21341,-1.5689,-0.5202,1,0
e2_backward_01,backward,2.740,0.03693,-0.0305,-0.5065,1,0
e2_backward_01,backward,2.760,-0.40266,0.3346,-0.4931,1,0
e2_backward_01,backward,2.780,0.07167,-0.4593,-0.4802,1,0
e2_backward_01,backward,2.800,-0.09769,-0.3797,-0.4675,1,0
e2_backward_01,backward,2.820,-0.16335,-0.1262,-0.4552,1,0
e2_backward_01,backward,2.840,-0.10289,-0.1437,-0.4432,1,0
e2_backward_01,backward,2.860,0.12237,-0.8735,-0.4316,1,0
e2_backward_01,backward,2.880,-0.09722,-0.8314,-0.4202,1,0
e2_backward_01,backward,2.900,-0.00693,0.4008,-0.4092,1,0
e2_backward_01,backward,2.920,0.09744,-0.6188,-0.3984,1,0
e2_backward_01,backward,2.940,0.16455,0.3969,-0.3879,1,0
e2_backward_01,backward,2.960,0.00417,-1.0196,-0.3777,1,0
e2_backward_01,backward,2.980,0.04710,0.5384,-0.3678,1,0
e2_backward_01,backward,3.000,-0.02226,-0.2493,-0.3581,1,0
e2_backward_02,backward,-0.200,-0.01328,-1.0159,-0.0000,1,0
e2_backward_02,backward,-0.180,-0.10518,0.2094,-0.0000,1,0
e2_backward_02,backward,-0.160,0.04510,-0.6440,-0.0000,1,0
e2_backward_02,backward,-0.140,0.03410,0.1695,-0.0000,1,0
e2_backward_02,backward,-0.120,0.12407,0.1647,-0.0000,1,0
e2_backward_02,backward,-0.100,-0.08538,0.3977,-0.0000,1,0
e2_backward_02,backward,-0.080,-0.02245,0.0743,-0.0000,1,0
e2_backward_02,backward,-0.060,0.06968,-0.5650,-0.0000,1,0
e2_backward_02,backward,-0.040,0.15735,0.3301,-0.0000,1,0
e2_backward_02,backward,-0.020,0.05770,0.3958,-0.0000,1,0
e2_backward_02,backward,0.000,-7.19874,10.3938,-17.6938,1,0
e2_backward_02,backward,0.020,-6.78929,8.9825,-17.2282,1,0
e2_backward_02,backward,0.040,-6.36982,8.7030,-16.7749,1,0
e2_backward_02,backward,0.060,-6.23306,9.2649,-16.3334,1,0
e2_backward_02,backward,0.080,-5.69012,8.7865,-15.9036,1,0
e2_backward_02,backward,0.100,-5.28207,7.4921,-15.4851,1,0
e2_backward_02,backward,0.120,-4.95554,6.8742,-15.0777,1,0
e2_backward_02,backward,0.140,-4.64018,5.8729,-14.6809,1,0
e2_backward_02,backward,0.160,-4.21299,6.2382,-14.2946,1,0
e2_backward_02,backward,0.180,-3.83219,3.7847,-13.9184,1,0
e2_backward_02,backward,0.200,-3.60565,5.1961,-13.5522,1,0
e2_backward_02,backward,0.220,-3.51200,5.1327,-13.1956,1,0
e2_backward_02,backward,0.240,-3.18770,4.4791,-12.8483,1,0
e2_backward_02,backward,0.260,-2.84188,3.1949,-12.5102,1,0
e2_backward_02,backward,0.280,-2.31589,3.2542,-12.1810,1,0
e2_backward_02,backward,0.300,-2.26185,2.8597,-11.8605,1,0
e2_backward_02,backward,0.320,-2.12938,2.2148,-11.5484,1,0
e2_backward_02,backward,0.340,-1.89550,2.6222,-11.2445,1,0
e2_backward_02,backward,0.360,-1.52851,2.9258,-10.9486,1,0
e2_backward_02,backward,0.380,-1.34403,1.5896,-10.6605,1,0
e2_backward_02,backward,0.400,-1.19684,1.9810,-10.3800,1,0
e2_backward_02,backward,0.420,-0.83311,0.7047,-10.1069,1,0
e2_backward_02,backward,0.440,-0.69428,0.4704,-9.8409,1,0
e2_backward_02,backward,0.460,-0.60864,0.6329,-9.5819,1,0
e2_backward_02,backward,0.480,-0.30673,-0.0351,-9.3298,1,0
e2_backward_02,backward,0.500,-0.40633,1.3186,-9.0843,1,0
e2_backward_02,backward,0.520,-0.04248,-0.3973,-8.8453,1,0
e2_backward_02,backward,0.540,-0.10755,0.3305,-8.6125,1,0
e2_backward_02,backward,0.560,-0.13581,-0.0137,-8.3859,1,0
e2_backward_02,backward,0.580,0.02277,0.5816,-8.1652,1,0
e2_backward_02,backward,0.600,0.41080,0.2856,-7.9503,1,0
e2_backward_02,backward,0.620,0.25712,0.8559,-7.7411,1,0
e2_backward_02,backward,0.640,0.20632,-0.6718,-7.5374,1,0
e2_backward_02,backward,0.660,0.33641,-0.6666,-7.3391,1,0
e2_backward_02,backward,0.680,0.42838,-1.7983,-7.1460,1,0
e2_backward_02,backward,0.700,0.65364,-1.0748,-6.9579,1,0
e2_backward_02,backward,0.720,0.53148,-0.2821,-6.7748,1,0
e2_backward_02,backward,0.740,0.47459,0.1038,-6.5966,1,0
e2_backward_02,backward,0.760,0.50140,-0.6737,-6.4230,1,0
e2_backward_02,backward,0.780,0.61976,-0.6635,-6.2540,1,0
e2_backward_02,backward,0.800,0.52888,0.2211,-6.0894,1,0
e2_backward_02,backward,0.820,0.70310,-1.0257,-5.9292,1,0
e2_backward_02,backward,0.840,0.81044,-1.2294,-5.7731,1,0
e2_backward_02,backward,0.860,0.72952,-0.3879,-5.6212,1,0
e2_backward_02,backward,0.880,0.39012,-0.6133,-5.4733,1,0
e2_backward_02,backward,0.900,0.71984,-1.3201,-5.3293,1,0
e2_backward_02,backward,0.920,0.85365,-0.8970,-5.1890,1,0
e2_backward_02,backward,0.940,0.77055,-1.1252,-5.0525,1,0
e2_backward_02,backward,0.960,0.56673,-1.5350,-4.9195,1,0
e2_backward_02,backward,0.980,0.63053,-0.5326,-4.7901,1,0
e2_backward_02,backward,1.000,0.62110,-0.7947,-4.6640,1,0
e2_backward_02,backward,1.020,0.47861,-0.2499,-4.5413,1,0
e2_backward_02,backward,1.040,0.44400,-1.1549,-4.4218,1,0
e2_backward_02,backward,1.060,0.51280,-0.4737,-4.3054,1,0
e2_backward_02,backward,1.080,0.43514,-0.1494,-4.1922,1,0
e2_backward_02,backward,1.100,0.37018,-0.6243,-4.0818,1,0
e2_backward_02,backward,1.120,0.33868,-1.0112,-3.9744,1,0
e2_backward_02,backward,1.140,0.41235,-1.1788,-3.8698,1,0
e2_backward_02,backward,1.160,0.42957,-1.5474,-3.7680,1,0
e2_backward_02,backward,1.180,0.60034,-0.3100,-3.6689,1,0
e2_backward_02,backward,1.200,0.37640,0.2636,-3.5723,1,0
e2_backward_02,backward,1.220,0.46005,-0.3539,-3.4783,1,0
e2_backward_02,backward,1.240,0.42611,-1.2792,-3.3868,1,0
e2_backward_02,backward,1.260,0.35310,1.8229,-3.2977,1,0
e2_backward_02,backward,1.280,0.54392,0.2076,-3.2109,1,0
e2_backward_02,backward,1.300,0.49766,0.0325,-3.1264,1,0
e2_backward_02,backward,1.320,0.22855,0.1411,-3.0441,1,0
e2_backward_02,backward,1.340,0.11200,0.1029,-2.9640,1,0
e2_backward_02,backward,1.360,0.26982,-0.5635,-2.8860,1,0
e2_backward_02,backward,1.380,0.18162,-0.3626,-2.8101,1,0
e2_backward_02,backward,1.400,-0.11095,-0.6242,-2.7361,1,0
e2_backward_02,backward,1.420,0.19834,0.5387,-2.6641,1,0
e2_backward_02,backward,1.440,0.35596,-0.0822,-2.5940,1,0
e2_backward_02,backward,1.460,-0.01136,-0.0767,-2.5258,1,0
e2_backward_02,backward,1.480,-0.18773,-0.8449,-2.4593,1,0
e2_backward_02,backward,1.500,0.18642,-0.9401,-2.3946,1,0
e2_backward_02,backward,1.520,0.08974,-0.9845,-2.3316,1,0
e2_backward_02,backward,1.540,0.05923,-0.1888,-2.2702,1,0
e2_backward_02,backward,1.560,-0.10787,0.2029,-2.2105,1,0
e2_backward_02,backward,1.580,-0.16215,0.1594,-2.1523,1,0
e2_backward_02,backward,1.600,0.09660,0.1974,-2.0957,1,0
e2_backward_02,backward,1.620,-0.02919,0.3681,-2.0405,1,0
e2_backward_02,backward,1.640,0.11456,-1.0285,-1.9868,1,0
e2_backward_02,backward,1.660,0.00182,-0.2592,-1.9346,1,0
e2_backward_02,backward,1.680,0.01486,-0.1158,-1.8837,1,0
e2_backward_02,backward,1.700,-0.03207,1.5966,-1.8341,1,0
e2_backward_02,backward,1.720,0.03673,0.1671,-1.7858,1,0
e2_backward_02,backward,1.740,0.08373,-0.0657,-1.7388,1,0
e2_backward_02,backward,1.760,0.13850,-0.4113,-1.6931,1,0
e2_backward_02,backward,1.780,-0.05726,0.4287,-1.6485,1,0
e2_backward_02,backward,1.800,-0.09352,-0.6493,-1.6051,1,0
e2_backward_02,backward,1.820,0.00036,-0.3016,-1.5629,1,0
e2_backward_02,backward,1.840,0.06892,0.5792,-1.5218,1,0
e2_backward_02,backward,1.860,-0.10191,-0.5922,-1.4817,1,0
e2_backward_02,backward,1.880,0.04859,0.5726,-1.4427,1,0
e2_backward_02,backward,1.900,-0.06611,0.5136,-1.4048,1,0
e2_backward_02,backward,1.920,-0.06597,0.8797,-1.3678,1,0
e2_backward_02,backward,1.940,-0.05477,0.2858,-1.3318,1,0
e2_backward_02,backward,1.960,-0.10798,0.8869,-1.2968,1,0
e2_backward_02,backward,1.980,-0.09809,1.1948,-1.2627,1,0
e2_backward_02,backward,2.000,-0.10341,-0.4910,-1.2294,1,0
e2_backward_02,backward,2.020,0.05229,0.4072,-1.1971,1,0
e2_backward_02,backward,2.040,-0.02902,0.8815,-1.1656,1,0
e2_backward_02,backward,2.060,-0.06348,0.3071,-1.1349,1,0
e2_backward_02,backward,2.080,0.07056,0.0711,-1.1050,1,0
e2_backward_02,backward,2.100,-0.03946,-1.2404,-1.0760,1,0
e2_backward_02,backward,2.120,-0.02832,0.2923,-1.0476,1,0
e2_backward_02,backward,2.140,0.22743,-0.0136,-1.0201,1,0
e2_backward_02,backward,2.160,0.02990,0.3855,-0.9932,1,0
e2_backward_02,backward,2.180,0.00357,-0.1128,-0.9671,1,0
e2_backward_02,backward,2.200,-0.17019,0.1796,-0.9417,1,0
e2_backward_02,backward,2.220,-0.00188,0.6846,-0.9169,1,0
e2_backward_02,backward,2.240,-0.07880,-0.2960,-0.8927,1,0
e2_backward_02,backward,2.260,0.02003,0.6983,-0.8693,1,0
e2_backward_02,backward,2.280,0.18656,1.0760,-0.8464,1,0
e2_backward_02,backward,2.300,-0.03276,-0.7900,-0.8241,1,0
e2_backward_02,backward,2.320,0.05569,0.5278,-0.8024,1,0
e2_backward_02,backward,2.340,-0.08549,-0.5863,-0.7813,1,0
e2_backward_02,backward,2.360,-0.05002,0.5911,-0.7607,1,0
e2_backward_02,backward,2.380,-0.12811,-0.3585,-0.7407,1,0
e2_backward_02,backward,2.400,-0.01498,0.2618,-0.7212,1,0
e2_backward_02,backward,2.420,0.05687,0.4090,-0.7023,1,0
e2_backward_02,backward,2.440,-0.20293,0.0662,-0.6838,1,0
e2_backward_02,backward,2.460,0.03272,-0.5703,-0.6658,1,0
e2_backward_02,backward,2.480,-0.16262,0.0775,-0.6483,1,0
e2_backward_02,backward,2.500,-0.00004,0.3926,-0.6312,1,0
e2_backward_02,backward,2.520,-0.12633,0.3439,-0.6146,1,0
e2_backward_02,backward,2.540,-0.05537,-0.0504,-0.5984,1,0
e2_backward_02,backward,2.560,0.10384,0.0051,-0.5827,1,0
e2_backward_02,backward,2.580,0.07971,0.0947,-0.5673,1,0
e2_backward_02,backward,2.600,-0.12657,-0.0998,-0.5524,1,0
e2_backward_02,backward,2.620,0.16436,0.0169,-0.5379,1,0
e2_backward_02,backward,2.640,-0.08967,0.7482,-0.5237,1,0
e2_backward_02,backward,2.660,-0.01467,-0.4321,-0.5099,1,0
e2_backward_02,backward,2.680,0.06724,0.4775,-0.4965,1,0
e2_backward_02,backward,2.700,-0.38553,-0.5703,-0.4835,1,0
e2_backward_02,backward,2.720,0.09023,-0.1059,-0.4707,1,0
e2_backward_02,backward,2.740,0.30063,-0.3966,-0.4584,1,0
e2_backward_02,backward,2.760,-0.07667,-0.0360,-0.4463,1,0
e2_backward_02,backward,2.780,0.07510,-0.0241,-0.4345,1,0
e2_backward_02,backward,2.800,0.02787,-0.5161,-0.4231,1,0
e2_backward_02,backward,2.820,-0.22010,-0.1181,-0.4120,1,0
e2_backward_02,backward,2.840,0.07174,0.0298,-0.4011,1,0
e2_backward_02,backward,2.860,0.01588,-0.6157,-0.3906,1,0
e2_backward_02,backward,2.880,0.14331,-0.2467,-0.3803,1,0
e2_backward_02,backward,2.900,0.12359,-0.9471,-0.3703,1,0
e2_backward_02,backward,2.920,0.02930,-0.6613,-0.3606,1,0
e2_backward_02,backward,2.940,0.11751,-0.3486,-0.3511,1,0
e2_backward_02,backward,2.960,-0.01163,0.6370,-0.3418,1,0
e2_backward_02,backward,2.980,0.18325,-0.4036,-0.3328,1,0
e2_backward_02,backward,3.000,-0.00721,-0.0999,-0.3241,1,0
e2_backward_03,backward,-0.200,0.06438,-0.7179,-0.0000,1,0
e2_backward_03,backward,-0.180,-0.10274,-0.5264,-0.0000,1,0
e2_backward_03,backward,-0.160,0.06403,-1.2339,-0.0000,1,0
e2_backward_03,backward,-0.140,-0.01396,-0.1768,-0.0000,1,0
e2_backward_03,backward,-0.120,0.04782,0.5869,-0.0000,1,0
e2_backward_03,backward,-0.100,-0.25716,1.0858,-0.0000,1,0
e2_backward_03,backward,-0.080,0.01887,-1.4478,-0.0000,1,0
e2_backward_03,backward,-0.060,-0.20365,0.4560,-0.0000,1,0
e2_backward_03,backward,-0.040,0.09169,0.8003,-0.0000,1,0
e2_backward_03,backward,-0.020,0.08024,0.5600,-0.0000,1,0
e2_backward_03,backward,0.000,-7.12102,9.4350,-17.1957,1,0
e2_backward_03,backward,0.020,-6.94439,9.8324,-16.7432,1,0
e2_backward_03,backward,0.040,-6.70500,9.6634,-16.3026,1,0
e2_backward_03,backward,0.060,-6.08607,8.6924,-15.8736,1,0
e2_backward_03,backward,0.080,-5.69676,7.9877,-15.4559,1,0
e2_backward_03,backward,0.100,-5.20449,8.1623,-15.0492,1,0
e2_backward_03,backward,0.120,-5.16745,7.0959,-14.6532,1,0
e2_backward_03,backward,0.140,-4.72626,5.9672,-14.2676,1,0
e2_backward_03,backward,0.160,-4.58716,6.0879,-13.8922,1,0
e2_backward_03,backward,0.180,-4.08763,5.4417,-13.5266,1,0
e2_backward_03,backward,0.200,-3.59420,4.5856,-13.1707,1,0
e2_backward_03,backward,0.220,-3.55431,4.8758,-12.8241,1,0
e2_backward_03,backward,0.240,-3.01768,3.4630,-12.4867,1,0
e2_backward_03,backward,0.260,-2.84737,3.2528,-12.1581,1,0
e2_backward_03,backward,0.280,-2.57082,4.1679,-11.8381,1,0
e2_backward_03,backward,0.300,-2.36591,3.4369,-11.5266,1,0
e2_backward_03,backward,0.320,-2.06538,3.4474,-11.2233,1,0
e2_backward_03,backward,0.340,-1.80081,2.4221,-10.9280,1,0
e2_backward_03,backward,0.360,-1.57858,2.1794,-10.6404,1,0
e2_backward_03,backward,0.380,-1.53678,1.8943,-10.3604,1,0
e2_backward_03,backward,0.400,-1.42155,1.2549,-10.0878,1,0
e2_backward_03,backward,0.420,-1.02502,1.9158,-9.8223,1,0
e2_backward_03,backward,0.440,-1.08456,1.8988,-9.5639,1,0
e2_backward_03,backward,0.460,-0.64148,1.1089,-9.3122,1,0
e2_backward_03,backward,0.480,-0.51462,0.0230,-9.0672,1,0
e2_backward_03,backward,0.500,-0.33207,0.1060,-8.8286,1,0
e2_backward_03,backward,0.520,-0.18110,0.6300,-8.5963,1,0
e2_backward_03,backward,0.540,-0.13731,0.1867,-8.3701,1,0
e2_backward_03,backward,0.560,0.08087,0.0855,-8.1498,1,0
e2_backward_03,backward,0.580,0.08485,0.9233,-7.9353,1,0
e2_backward_03,backward,0.600,0.14255,0.7712,-7.7265,1,0
e2_backward_03,backward,0.620,0.37151,-0.1941,-7.5232,1,0
e2_backward_03,backward,0.640,0.21295,-0.0863,-7.3252,1,0
e2_backward_03,backward,0.660,0.53347,-0.4655,-7.1325,1,0
e2_backward_03,backward,0.680,0.34470,-0.2065,-6.9448,1,0
e2_backward_03,backward,0.700,0.43940,-0.1580,-6.7621,1,0
e2_backward_03,backward,0.720,0.76196,-0.8028,-6.5841,1,0
e2_backward_03,backward,0.740,0.49414,-0.7359,-6.4109,1,0
e2_backward_03,backward,0.760,0.53920,-1.4728,-6.2422,1,0
e2_backward_03,backward,0.780,0.65390,-0.0889,-6.0779,1,0
e2_backward_03,backward,0.800,0.65070,-0.4891,-5.9180,1,0
e2_backward_03,backward,0.820,0.62025,-1.1077,-5.7622,1,0
e2_backward_03,backward,0.840,0.67504,-1.8297,-5.6106,1,0
e2_backward_03,backward,0.860,0.56848,-1.8827,-5.4630,1,0
e2_backward_03,backward,0.880,0.61533,-0.7433,-5.3192,1,0
e2_backward_03,backward,0.900,0.30871,-1.4095,-5.1793,1,0
e2_backward_03,backward,0.920,0.63133,-0.6770,-5.0430,1,0
e2_backward_03,backward,0.940,0.47144,-1.0444,-4.9103,1,0
e2_backward_03,backward,0.960,0.49900,0.8137,-4.7811,1,0
e2_backward_03,backward,0.980,0.69190,-0.9017,-4.6552,1,0
e2_backward_03,backward,1.000,0.65882,-0.1890,-4.5327,1,0
e2_backward_03,backward,1.020,0.69706,0.4430,-4.4135,1,0
e2_backward_03,backward,1.040,0.37181,0.7329,-4.2973,1,0
e2_backward_03,backward,1.060,0.58144,-0.8242,-4.1842,1,0
e2_backward_03,backward,1.080,0.54027,-0.1266,-4.0741,1,0
e2_backward_03,backward,1.100,0.55429,-2.5340,-3.9669,1,0
e2_backward_03,backward,1.120,0.52746,-0.0937,-3.8625,1,0
e2_backward_03,backward,1.140,0.50388,0.1801,-3.7609,1,0
e2_backward_03,backward,1.160,0.63103,-1.0852,-3.6619,1,0
e2_backward_03,backward,1.180,0.33971,-0.5593,-3.5656,1,0
e2_backward_03,backward,1.200,0.37942,-0.6958,-3.4718,1,0
e2_backward_03,backward,1.220,0.26336,0.2369,-3.3804,1,0
e2_backward_03,backward,1.240,0.36606,-0.9207,-3.2914,1,0
e2_backward_03,backward,1.260,0.20034,-0.0274,-3.2048,1,0
e2_backward_03,backward,1.280,0.09911,1.2564,-3.1205,1,0
e2_backward_03,backward,1.300,0.14978,-1.0544,-3.0384,1,0
e2_backward_03,backward,1.320,0.33064,-0.4357,-2.9584,1,0
e2_backward_03,backward,1.340,0.30611,0.2500,-2.8806,1,0
e2_backward_03,backward,1.360,0.13990,-0.8250,-2.8048,1,0
e2_backward_03,backward,1.380,0.38410,-0.9396,-2.7310,1,0
e2_backward_03,backward,1.400,0.04979,-0.0543,-2.6591,1,0
e2_backward_03,backward,1.420,0.16709,-1.5882,-2.5891,1,0
e2_backward_03,backward,1.440,0.32972,-0.9765,-2.5210,1,0
e2_backward_03,backward,1.460,-0.01583,1.1055,-2.4547,1,0
e2_backward_03,backward,1.480,-0.09346,0.6757,-2.3901,1,0
e2_backward_03,backward,1.500,0.06522,0.5650,-2.3272,1,0
e2_backward_03,backward,1.520,0.09388,0.5804,-2.2659,1,0
e2_backward_03,backward,1.540,0.09439,0.4777,-2.2063,1,0
e2_backward_03,backward,1.560,0.13812,-0.5628,-2.1483,1,0
e2_backward_03,backward,1.580,0.28791,-0.6340,-2.0917,1,0
e2_backward_03,backward,1.600,0.07593,-0.2636,-2.0367,1,0
e2_backward_03,backward,1.620,-0.19704,0.2946,-1.9831,1,0
e2_backward_03,backward,1.640,-0.00974,-0.2364,-1.9309,1,0
e2_backward_03,backward,1.660,-0.16897,0.8633,-1.8801,1,0
e2_backward_03,backward,1.680,0.27837,-0.0586,-1.8306,1,0
e2_backward_03,backward,1.700,0.06863,-0.7587,-1.7825,1,0
e2_backward_03,backward,1.720,-0.19346,0.5693,-1.7356,1,0
e2_backward_03,backward,1.740,-0.25736,0.6375,-1.6899,1,0
e2_backward_03,backward,1.760,-0.01020,0.1626,-1.6454,1,0
e2_backward_03,backward,1.780,-0.02960,0.8659,-1.6021,1,0
e2_backward_03,backward,1.800,0.12832,0.6151,-1.5600,1,0
e2_backward_03,backward,1.820,-0.14268,-0.2512,-1.5189,1,0
e2_backward_03,backward,1.840,-0.20733,0.3512,-1.4789,1,0
e2_backward_03,backward,1.860,-0.04560,0.0954,-1.4400,1,0
e2_backward_03,backward,1.880,-0.21069,-0.4144,-1.4021,1,0
e2_backward_03,backward,1.900,-0.03402,0.9892,-1.3652,1,0
e2_backward_03,backward,1.920,-0.01458,1.7032,-1.3293,1,0
e2_backward_03,backward,1.940,0.20649,-0.6380,-1.2943,1,0
e2_backward_03,backward,1.960,-0.13457,-0.2194,-1.2603,1,0
e2_backward_03,backward,1.980,-0.07375,0.0390,-1.2271,1,0
