trial_id,leg_setting,leg_length_m,t_s,pitch_deg,target_leg_m,balance_enabled,protection_triggered,provisional,source
e3_nominal_03,nominal,0.070,1.440,-0.27796,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.460,-0.06759,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.480,-0.19371,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.500,-0.48744,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.520,-0.07098,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.540,-0.22058,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.560,-0.02710,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.580,-0.22618,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.600,-0.15548,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.620,0.10867,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.640,0.01047,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.660,0.14375,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.680,-0.00843,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.700,-0.09806,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.720,0.05113,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.740,0.01759,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.760,0.10411,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.780,0.16082,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.800,0.12597,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.820,0.13737,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.840,0.10931,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.860,0.16237,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.880,0.31478,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.900,-0.03358,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.920,0.18518,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.940,0.01112,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.960,0.06348,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,1.980,-0.09780,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.000,0.03078,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.020,0.17634,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.040,0.04914,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.060,-0.21415,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.080,0.10601,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.100,-0.06271,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.120,0.20547,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.140,0.20797,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.160,-0.00462,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.180,0.33141,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.200,-0.02588,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.220,0.00732,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.240,0.05287,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.260,0.01855,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.280,0.14106,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.300,0.12982,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.320,0.12828,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.340,-0.00397,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.360,0.03574,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.380,0.18962,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.400,0.02869,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.420,0.29365,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.440,-0.13256,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.460,0.08859,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.480,0.13900,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.500,0.19519,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.520,-0.05363,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.540,0.10853,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.560,0.00328,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.580,-0.09840,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.600,-0.13335,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.620,-0.05772,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.640,0.15913,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.660,-0.16971,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.680,0.31267,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.700,-0.00792,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.720,-0.06298,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.740,-0.08954,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.760,0.04143,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.780,-0.12472,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.800,0.01191,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.820,0.07238,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.840,-0.07225,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.860,-0.09067,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.880,0.04891,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.900,-0.21576,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.920,-0.01630,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.940,0.13082,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.960,0.03149,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,2.980,0.22575,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_03,nominal,0.070,3.000,0.14188,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.200,0.06154,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.180,-0.15013,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.160,0.02295,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.140,-0.00934,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.120,-0.08876,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.100,-0.11751,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.080,0.03779,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.060,0.02833,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.040,0.05265,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,-0.020,0.11557,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.000,7.79154,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.020,7.41828,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.040,7.01132,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.060,6.58586,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.080,6.22318,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.100,5.98210,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.120,5.48921,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.140,5.18893,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.160,4.73650,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.180,4.35606,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.200,4.17873,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.220,3.59547,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.240,3.42876,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.260,3.09877,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.280,2.90399,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.300,2.48062,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.320,2.12824,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.340,2.04161,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.360,1.61982,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.380,1.49771,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.400,1.13210,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.420,0.99869,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.440,1.09716,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.460,0.59373,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.480,0.57976,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.500,0.31204,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.520,0.36322,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.540,-0.03119,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.560,-0.08851,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.580,0.02807,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.600,-0.28154,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.620,-0.03038,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.640,-0.52603,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.660,-0.32696,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.680,-0.55605,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.700,-0.63183,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.720,-0.73165,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.740,-0.61668,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.760,-0.65221,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.780,-0.85915,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.800,-0.82003,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.820,-0.83637,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.840,-0.42829,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.860,-0.84382,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.880,-0.59574,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.900,-0.63542,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.920,-0.83122,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.940,-0.59745,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.960,-0.65166,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,0.980,-0.62952,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.000,-0.64986,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.020,-0.82509,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.040,-0.48193,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.060,-0.53629,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.080,-0.41850,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.100,-0.63355,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.120,-0.48981,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.140,-0.53580,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.160,-0.31176,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.180,-0.40580,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.200,-0.46369,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.220,-0.52655,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.240,-0.64102,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.260,-0.54531,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.280,-0.50128,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.300,-0.46097,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.320,-0.44910,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.340,-0.21754,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.360,-0.16499,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.380,-0.34552,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.400,-0.35298,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.420,-0.08767,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.440,-0.08950,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.460,-0.24517,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.480,-0.11335,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.500,-0.12656,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.520,-0.32186,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.540,-0.17598,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.560,-0.07446,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.580,-0.03830,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.600,-0.27274,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.620,0.03833,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.640,0.05363,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.660,0.24159,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.680,-0.00642,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.700,0.00273,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.720,0.07391,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.740,-0.29039,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.760,0.02944,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.780,0.08863,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.800,-0.00517,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.820,0.05115,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.840,0.23472,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.860,0.20051,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.880,0.19086,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.900,0.03776,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.920,0.19606,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.940,0.00015,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.960,0.02541,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,1.980,0.06152,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.000,0.03591,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.020,-0.01611,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.040,-0.02473,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.060,-0.14148,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.080,0.22637,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.100,0.07884,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.120,-0.17832,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.140,-0.05266,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.160,0.04058,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.180,0.04458,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.200,0.11636,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.220,0.10536,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.240,-0.12261,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.260,0.05762,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.280,0.09028,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.300,0.05078,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.320,0.09994,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.340,0.08975,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.360,0.15529,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.380,0.09518,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.400,0.11738,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.420,-0.02891,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.440,-0.03758,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.460,0.02881,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.480,-0.08346,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.500,0.09948,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.520,0.04251,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.540,0.00573,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.560,0.09093,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.580,0.05270,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.600,0.00281,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.620,0.09600,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.640,-0.04969,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.660,-0.12467,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.680,0.03687,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.700,-0.18037,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.720,0.02454,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.740,0.24972,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.760,-0.07308,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.780,0.11958,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.800,-0.08462,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.820,-0.22725,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.840,0.04548,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.860,-0.12909,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.880,-0.08423,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.900,-0.01569,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.920,-0.02646,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.940,-0.17696,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.960,0.10749,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,2.980,-0.12112,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_04,nominal,0.070,3.000,-0.06533,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.200,0.27717,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.180,0.23247,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.160,-0.02654,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.140,-0.07978,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.120,-0.08717,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.100,-0.02347,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.080,0.12984,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.060,0.06552,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.040,-0.13954,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,-0.020,0.06418,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,0.000,8.04083,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,0.020,7.58896,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,0.040,7.50445,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,0.060,7.08372,0.070,1,0,True,synthetic_planning_placeholder_not_measured
e3_nominal_05,nominal,0.070,0.080,6.47180,0.070,1,0,True,synthetic_planning_placeholder_not_measured
